,000436,001355,001356,002015,002146,002147,005523,007385,008356,008488,008893,008894,009005,009006,009100,009124,009125,009268,009269,009493,009494,010036,010038,010056,010057,010605,010606,011018,011019,011052,011053,011118,011997,011998
000436,1.0,0.9080573321122902,0.9060773325067025,0.9269953724467627,0.8575725960671969,0.8457411420476522,0.9555555107976479,0.8544978424137482,0.9753286644535695,0.8934045812740552,0.8543278454003751,0.855162255726258,0.9520119413911852,0.9446653254961737,0.9754213433443129,0.8684690543283508,0.8641423270855793,0.8946895355542448,0.8895937643503873,0.9393533092956405,0.9238532231338193,0.9759304806754447,0.9688621689222927,0.932120643366344,0.9333328034905867,0.9617331435544901,0.961609511226555,0.9747939967516184,0.9737031337264497,0.9323440726960232,0.9164158727873469,0.9669823115936149,0.936415919086768,0.9328254505905624
001355,0.9080573321122902,1.0,0.9998914094009687,0.958434680196034,0.9873663178871753,0.9840533723994831,0.9584777109394503,0.8069279668864058,0.9290177987078453,0.7869650722078007,0.9774337002398262,0.9772374927622992,0.8568784498651117,0.8366188120942616,0.9029678520150481,0.785930067583084,0.7753654831032332,0.9739348341556586,0.9691958600230615,0.9322236847296724,0.8986800136041538,0.8521996319309081,0.8288354631937223,0.9853249223775179,0.9831888243421775,0.9460888675477492,0.9384062127135622,0.9243442115417142,0.9165390797789349,0.8388728289786517,0.8036595450284387,0.89965969897242,0.9240682147836181,0.9160581947291648
001356,0.9060773325067025,0.9998914094009687,1.0,0.9580935563339383,0.9864540193841012,0.9832920551991733,0.9569217782958679,0.8037562363306201,0.927200656641564,0.7816569922648714,0.9765069181955613,0.976306796420744,0.8527992441534334,0.8323989651723233,0.9008245213176075,0.782522346825615,0.7719270703302642,0.9741634567643818,0.969603216818953,0.9324538510067092,0.899381091488175,0.8490209844488289,0.8255776843003928,0.9851590999728552,0.9831101518485421,0.942916732019078,0.9351194371823393,0.9228653950221927,0.9150938252087552,0.8350848318005027,0.7997059901348538,0.8981610661372872,0.9225967651116567,0.9146210115700265
002015,0.9269953724467627,0.958434680196034,0.9580935563339383,1.0,0.924840139643756,0.9181319392333533,0.959493579995724,0.8450163552292037,0.9466594896413103,0.8299030270187224,0.9301338025823966,0.9304264545554041,0.8678312220211603,0.851618235366008,0.9394813738325059,0.8493320193290538,0.8416473681419582,0.9407081755096919,0.936520180020012,0.9648236547181955,0.946880231027286,0.893785736905892,0.8772706963583888,0.9622695113445628,0.9618263409619942,0.94661510302904,0.9425518319552859,0.9597566460167669,0.9561891637556796,0.8726481643073263,0.8459881314524798,0.9532037928743999,0.9740919932339005,0.9711811624160241
002146,0.8575725960671969,0.9873663178871753,0.9864540193841012,0.924840139643756,1.0,0.9996551925492553,0.9340460979799511,0.803787184504692,0.9002697686626132,0.7749386195832714,0.98032450301703,0.9796957739488706,0.8370755012534992,0.8159893690750619,0.8577427742281727,0.7621488108814419,0.7503932106267809,0.9629662920152254,0.9579552665053006,0.8831479476604714,0.8408956061706149,0.8031527447272901,0.7766182254436164,0.9573155337998502,0.953227002237972,0.9287765424250829,0.9203575843421492,0.8776117177481798,0.8677478905598371,0.811645261194149,0.774274619251058,0.8455189679108075,0.8864871129888413,0.8769914100570966
002147,0.8457411420476522,0.9840533723994831,0.9832920551991733,0.9181319392333533,0.9996551925492553,1.0,0.926627986767165,0.7988437475845909,0.892053797269666,0.7650402341902047,0.9789201016618188,0.978212582408008,0.827469094604573,0.8060869425190094,0.8468767588182885,0.7537238219803704,0.7417639150909078,0.9598181228374488,0.9549626332979296,0.874706007329764,0.8317770035428818,0.7897981475503496,0.7626590257441194,0.9512039936902318,0.9469000466335323,0.9209794965052589,0.9123353962314494,0.8669792323359807,0.856838904677185,0.8011354499688024,0.763230021247096,0.8335258668752841,0.8774263462226543,0.8677542560931
005523,0.9555555107976479,0.9584777109394503,0.9569217782958679,0.959493579995724,0.9340460979799511,0.926627986767165,1.0,0.8452672303395947,0.9684337520264833,0.8660045100392589,0.9180558985644023,0.9183952534588565,0.9247198100581071,0.9118660739478205,0.9405378039789791,0.8298283759112156,0.8218591739267915,0.9606175917397861,0.9571033931598213,0.9278173905050426,0.8992515880626621,0.9395212616976242,0.9256428634233194,0.9725709111206454,0.9722924157412866,0.9713189952175731,0.9680739216423678,0.9651413937321938,0.9610518742567565,0.9111870547567414,0.8872525611155825,0.9663640151565782,0.9512332024631711,0.9460948602210846
007385,0.8544978424137482,0.8069279668864058,0.8037562363306201,0.8450163552292037,0.803787184504692,0.7988437475845909,0.8452672303395947,1.0,0.900686569335404,0.9195291990121975,0.7957874765285642,0.7959397008741368,0.8977281338360148,0.8943996333744888,0.8465402906187528,0.9650205880961216,0.9627781055748433,0.7715222002601215,0.7645928407881205,0.8277428355250019,0.8106254773278674,0.8568368192698084,0.8494356081492355,0.7719321759125115,0.7682081116185855,0.9027266843406777,0.9069239938528928,0.8292352423302872,0.8260685445874231,0.914700332659538,0.9085713077451145,0.8203618916630904,0.8375676564031073,0.8348349075420579
008356,0.9753286644535695,0.9290177987078453,0.927200656641564,0.9466594896413103,0.9002697686626132,0.892053797269666,0.9684337520264833,0.900686569335404,1.0,0.9258589090804643,0.8890837763929134,0.8897275372820925,0.9623803553998558,0.9543465654324078,0.9570753230629162,0.8889303088697915,0.8833252777506595,0.9254193680418037,0.9213241815787346,0.9389101637235374,0.9188025444813215,0.9605808136785136,0.950772961214456,0.9356850067637694,0.9352655356859206,0.975345676951891,0.9748917400919661,0.9644887229410851,0.9618689012310795,0.9493677507127455,0.9328089025277174,0.9553695443657647,0.9465962978286816,0.942727331593884
008488,0.8934045812740552,0.7869650722078007,0.7816569922648714,0.8299030270187224,0.7749386195832714,0.7650402341902047,0.8660045100392589,0.9195291990121975,0.9258589090804643,1.0,0.7687864848470531,0.7701365110701444,0.9370769307465118,0.9365074727203411,0.876413658103366,0.9009708812423849,0.8985161746685733,0.7787767573777082,0.7722447282875876,0.8283229962200426,0.8108288789471921,0.9260041853651991,0.9237807899173891,0.7801000844707483,0.7780883414495009,0.9128350056693812,0.9173450354518587,0.8667690672117844,0.8653042981378958,0.951873484625043,0.9495567353756453,0.8672328086125682,0.8584926965098593,0.8564137548853492
008893,0.8543278454003751,0.9774337002398262,0.9765069181955613,0.9301338025823966,0.98032450301703,0.9789201016618188,0.9180558985644023,0.7957874765285642,0.8890837763929134,0.7687864848470531,1.0,0.999976431123262,0.8288256842306677,0.8080529998555166,0.8692745876420276,0.7693685529178441,0.7583552696979987,0.9387795073995371,0.9327563783725517,0.8968580320339858,0.8603275542756348,0.8017612028448485,0.7761988797075621,0.9450284469524727,0.9410789838538649,0.9266499569984467,0.9193335741870725,0.8788606190997917,0.8698478931296595,0.8008224680830723,0.7638811286665845,0.8464245767012448,0.8908036757570059,0.8823794959723013
